,ID,T,E
6742,1,1559422,13
6745,1,1559827,29
6746,1,1560025,41
6748,1,1561041,6
6749,1,1561121,57
6747,1,1561167,60
6750,1,1561224,4
6751,1,1561291,60
6755,1,1561291,40
6752,1,1561407,8
6754,1,1561765,59
6753,1,1561799,8
6758,1,1562541,26
6756,1,1562629,0
6757,1,1562768,59
6759,1,1562785,59
6760,1,1562821,59
6761,1,1563111,30
6762,1,1563665,13
6763,1,1563692,13
6764,1,1564005,8
6766,1,1564201,8
6765,1,1564218,47
6768,1,1564308,0
6767,1,1564345,13
6771,1,1564679,8
6773,1,1564681,8
6769,1,1564717,41
6770,1,1564806,13
6772,1,1564877,37
6774,1,1565316,8
6775,1,1565500,13
6776,1,1565801,0
6777,1,1565827,49
6780,1,1566216,57
6778,1,1566253,10
6779,1,1566330,0
6781,1,1566355,58
6784,1,1566451,23
6785,1,1566512,30
6783,1,1566535,12
6791,1,1566535,12
6786,1,1566564,30
6782,1,1566583,0
6787,1,1567051,66
6788,1,1567148,26
6789,1,1567175,49
6793,1,1567433,30
6794,1,1567454,30
6792,1,1567539,31
6790,1,1567594,31
6796,1,1567630,49
6795,1,1567682,8
6799,1,1567702,63
6797,1,1567734,8
6798,1,1567787,63
6801,1,1567946,0
6802,1,1568068,32
6800,1,1568068,32
6803,1,1568412,3
6804,1,1568604,32
6805,1,1569164,60
6806,1,1569187,41
6807,1,1569582,14
6808,1,1569771,40
6809,1,1570590,41
6812,1,1570698,32
6810,1,1570770,41
6811,1,1570816,41
6813,1,1571412,30
6814,1,1571592,14
6815,1,1571727,0
6816,1,1571776,41
6818,1,1571776,41
6817,1,1571794,41
6820,1,1571794,41
6819,1,1571899,14
6822,1,1572116,13
6821,1,1572220,8
6823,1,1572500,9
6824,1,1572833,13
6825,1,1573604,30
6826,1,1574091,14
6827,1,1574477,63
6828,1,1574510,66
6829,1,1574899,0
6831,1,1575731,59
6830,1,1575976,0
6832,1,1576439,63
6834,1,1576739,29
6833,1,1576760,29
6835,1,1577031,63
6836,1,1577173,53
6838,1,1577563,21
6837,1,1577697,13
6839,1,1578122,51
6840,1,1578395,13
6843,1,1578511,39
6841,1,1578545,39
6842,1,1578596,0
6844,1,1578922,0
6845,1,1579105,30
6846,1,1579235,14
6847,1,1579623,4
6849,1,1580938,15
6848,1,1581005,0
6850,1,1581155,54
6851,1,1582283,8
6852,1,1582440,13
6853,1,1582480,32
6856,1,1582606,0
6855,1,1582613,0
6854,1,1582627,0
6859,1,1582905,0
6857,1,1582963,3
6858,1,1583013,45
6860,1,1583293,31
6861,1,1583314,22
6862,1,1583736,45
6863,1,1583842,4
6865,1,1584036,32
6864,1,1584075,24
6866,1,1584824,41
6869,1,1585110,0
6871,1,1585121,6
6867,1,1585168,8
6868,1,1585208,6
6870,1,1585234,6
6872,1,1585382,38
6873,1,1585622,24
6875,1,1585665,9
6874,1,1585799,6
6876,1,1586189,6
6878,1,1586248,14
6877,1,1586327,14
6879,1,1587217,32
6880,1,1589286,49
6881,1,1589448,30
6882,1,1590552,60
6883,1,1591212,9
6885,1,1593593,13
6884,1,1593688,58
6886,1,1594013,0
6888,1,1594017,0
6887,1,1594109,0
6889,1,1595126,49
6891,1,1595501,0
6890,1,1595662,36
6892,1,1596208,49
6893,1,1596563,26
6895,1,1597044,31
6894,1,1597262,32
6896,1,1597943,13
6897,1,1598718,30
6898,1,1600691,26
6899,1,1601607,13
6900,1,1602151,30
6901,1,1603321,0
6902,1,1603647,31
6903,1,1604141,49
6904,1,1604395,0
6905,1,1605488,32
6906,1,1606159,40
6907,1,1606298,13
6910,1,1606474,37
6908,1,1606475,37
6909,1,1606554,37
6911,1,1606783,4
6912,1,1607224,30
6913,1,1607490,0
6914,1,1608072,0
6915,1,1608224,1
6917,1,1608811,0
6916,1,1608880,16
6918,1,1610428,21
6919,1,1610830,4
6920,1,1610977,41
6921,1,1611511,13
6922,1,1611607,15
6923,1,1611918,58
6924,1,1612107,37
6925,1,1612216,9
6928,1,1612349,8
6927,1,1612402,22
6926,1,1612455,30
6929,1,1612603,58
6930,1,1613200,40
6931,1,1613671,58
6933,1,1613873,40
6932,1,1613991,0
6934,1,1614109,6
6935,1,1614147,0
6936,1,1614743,0
6937,1,1614787,15
6938,1,1614837,60
6939,1,1615756,25
6940,1,1616453,29
6941,1,1616488,15
6942,1,1617028,16
6943,1,1617075,31
6945,1,1617228,59
6944,1,1617291,32
6947,1,1617511,30
6948,1,1617553,0
6946,1,1617677,31
6950,1,1617756,20
6949,1,1617821,58
6951,1,1617981,41
6953,1,1618170,3
6952,1,1618190,3
6954,1,1618317,26
6956,1,1618385,58
6957,1,1618418,58
6955,1,1618571,6
6958,1,1618815,58
6959,1,1619078,9
6960,1,1619757,34
6961,1,1620023,41
6962,1,1620411,37
6963,1,1620607,44
6964,1,1620792,63
6965,1,1620847,6
6967,1,1621106,30
6966,1,1621292,63
6968,1,1621702,23
6969,1,1621887,13
6971,1,1622037,13
6970,1,1622079,0
6973,1,1622275,63
6972,1,1622470,32
6974,1,1622749,60
6976,1,1622749,60
6975,1,1623322,40
6977,1,1623790,26
6978,1,1623917,0
6980,1,1624427,59
6979,1,1624491,32
6982,1,1624632,54
6983,1,1624682,0
6981,1,1624813,8
6985,1,1625056,7
6984,1,1625097,30
6990,1,1625246,8
6986,1,1625259,8
6991,1,1625312,40
6987,1,1625356,57
6988,1,1625403,63
6989,1,1625437,1
6994,1,1625550,0
6993,1,1625583,60
6995,1,1625596,60
6992,1,1625744,32
6997,1,1626008,4
6996,1,1626087,44
6999,1,1626150,41
6998,1,1626218,55
7000,1,1626268,8
7002,1,1626455,13
7001,1,1626494,4
7003,1,1626742,24
7004,1,1626870,6
7005,1,1627060,10
7006,1,1627222,13
7007,1,1627273,0
7008,1,1627273,0
7009,1,1627817,7
7014,1,1627970,49
7011,1,1628017,30
7012,1,1628072,21
7013,1,1628075,32
7010,1,1628107,8
7015,1,1628419,0
7016,1,1628697,13
7017,1,1629035,9
7018,1,1629219,49
7020,1,1629508,49
7019,1,1629553,41
7022,1,1629593,6
7021,1,1629697,40
7023,1,1630049,54
7025,1,1630421,30
7024,1,1630521,49
7027,1,1630696,32
7026,1,1630803,61
7028,1,1630998,24
7030,1,1631037,32
7029,1,1631049,9
7031,1,1631098,58
7033,1,1631098,58
7032,1,1631242,21
7034,1,1631340,30
7035,1,1631380,30
7036,1,1631552,40
7037,1,1631851,64
7038,1,1632252,14
7039,1,1632740,40
7040,1,1632886,8
7043,1,1632891,24
7044,1,1632926,65
7041,1,1632937,19
7042,1,1632996,47
7045,1,1633279,8
7046,1,1633350,51
7048,1,1633950,21
7049,1,1634100,9
7047,1,1634188,59
7052,1,1634619,59
7051,1,1634715,13
7050,1,1634753,59
7059,1,1634843,41
7055,1,1634867,41
7058,1,1634878,0
7056,1,1634910,67
7054,1,1634963,0
7053,1,1635029,13
7057,1,1635033,26
7060,1,1635320,49
7064,1,1635443,14
7062,1,1635591,59
7063,1,1635625,51
7061,1,1635643,51
7065,1,1635748,0
7070,1,1635748,0
7067,1,1635774,0
7072,1,1635774,0
7066,1,1635922,20
7068,1,1636099,49
7069,1,1636202,20
7071,1,1636375,40
7073,1,1636865,40
7075,1,1636984,48
7074,1,1637136,51
7076,1,1637394,43
7077,1,1637704,58
7078,1,1637798,12
7079,1,1638231,0
7080,1,1638300,58
7082,1,1638556,65
7081,1,1638566,58
7083,1,1639123,30
7084,1,1639183,41
7085,1,1639291,62
7086,1,1639328,43
7087,1,1639748,49
7089,1,1639921,63
7088,1,1640058,63
7090,1,1640191,64
7091,1,1640372,64
7092,1,1640850,9
7093,1,1640890,0
7094,1,1640933,30
7095,1,1640966,19
7096,1,1641197,40
7097,1,1641430,19
7098,1,1641524,41
7099,1,1641734,30
7101,1,1641901,13
7102,1,1641950,0
7100,1,1641967,59
7103,1,1642446,13
7104,1,1642707,52
7105,1,1642731,8
7106,1,1642781,51
7107,1,1643389,31
7108,1,1643414,22
7109,1,1643979,49
7112,1,1644468,9
7111,1,1644543,26
7110,1,1644591,41
7116,1,1644826,32
7115,1,1644876,32
7113,1,1644910,63
7114,1,1644989,7
7117,1,1645393,19
7118,1,1645477,11
7119,1,1645750,47
7121,1,1646002,30
7122,1,1646015,9
7120,1,1646046,49
7123,1,1646201,63
7124,1,1646290,32
7125,1,1646336,7
7126,1,1646399,4
7130,1,1646526,29
7128,1,1646574,63
7127,1,1646588,63
7129,1,1646743,51
7131,1,1647076,15
7132,1,1647158,57
7134,1,1647651,63
7133,1,1647660,14
7135,1,1648016,65
7136,1,1648236,59
7137,1,1648426,6
7138,1,1648676,49
7139,1,1648907,63
7140,1,1649121,30
7142,1,1649279,0
7141,1,1649415,8
7146,1,1649670,31
7144,1,1649670,31
7143,1,1649763,26
7145,1,1649885,43
7147,1,1650106,32
7148,1,1650515,41
7150,1,1650789,27
7149,1,1650938,9
7151,1,1650987,64
7152,1,1651181,55
7153,1,1651185,4
7154,1,1651611,14
7160,1,1651746,59
7158,1,1651780,64
7155,1,1651796,64
7157,1,1651877,16
7156,1,1651880,16
7159,1,1652123,22
7162,1,1652239,0
7163,1,1652274,4
7164,1,1652336,41
7161,1,1652366,41
7167,1,1652520,41
7166,1,1652596,59
7165,1,1652794,8
7168,1,1652983,16
7169,1,1653002,64
7170,1,1653277,30
7171,1,1653359,9
7172,1,1653482,26
7173,1,1653575,60
7174,1,1653842,60
7176,1,1654783,58
7175,1,1654875,51
7177,1,1655187,45
7178,1,1655245,31
7179,1,1655857,21
7181,1,1656303,29
7180,1,1656304,14
7182,1,1656952,46
7183,1,1657057,37
7184,1,1657560,49
7185,1,1657879,21
7186,1,1657895,21
7187,1,1658788,4
7188,1,1658955,63
7189,1,1659388,21
7190,1,1659584,15
7191,1,1659892,63
7192,1,1659986,37
7193,1,1660028,37
7194,1,1660244,46
7196,1,1660324,21
7195,1,1660438,1
7197,1,1660513,13
7198,1,1660810,66
7199,1,1661098,13
7200,1,1661210,0
7201,1,1661357,0
7204,1,1661778,63
7205,1,1661778,8
7202,1,1661778,15
7203,1,1662110,29
7207,1,1662822,22
7211,1,1662822,55
7206,1,1662832,22
7210,1,1662832,55
7213,1,1662893,55
7208,1,1662893,22
7209,1,1663390,31
7212,1,1663531,40
7214,1,1663656,32
7218,1,1663656,32
7215,1,1663888,66
7217,1,1664410,40
7216,1,1664439,0
7219,1,1664765,14
7220,1,1665096,49
7221,1,1665148,49
7222,1,1665403,26
7225,1,1666734,32
7223,1,1666767,30
7226,1,1666768,30
7224,1,1666791,14
7227,1,1666969,27
7228,1,1667321,13
7229,1,1668671,17
7230,1,1669117,29
7231,1,1669638,32
7232,1,1669884,31
7233,1,1670012,24
7234,1,1670528,32
7235,1,1670689,0
7236,1,1671224,34
7237,1,1671253,4
7238,1,1671291,1
7239,1,1671725,64
7240,1,1673474,32
7241,1,1674455,30
7242,1,1674495,64
7243,1,1674802,40
7244,1,1674923,32
7247,1,1675135,13
7246,1,1675227,40
7245,1,1675288,6
7248,1,1675518,4
7249,1,1675705,4
7250,1,1676931,13
7252,1,1677777,55
7251,1,1677869,8
7253,1,1678057,23
7254,1,1678113,51
7255,1,1679294,25
7256,1,1679865,38
7258,1,1679914,41
7257,1,1679964,15
7260,1,1680433,63
7259,1,1680608,15
7261,1,1682022,40
7262,1,1682421,4
7263,1,1682510,30
7264,1,1682921,32
7265,1,1682924,32
7266,1,1685056,40
7267,1,1685184,31
7269,1,1686070,8
7268,1,1686088,8
7270,1,1686142,31
7271,1,1686214,60
7274,1,1686451,15
7275,1,1686550,54
7272,1,1686550,61
7273,1,1686597,49
7277,1,1687743,31
7280,1,1687743,55
7276,1,1687747,0
7279,1,1687987,55
7278,1,1688008,55
7281,1,1688462,60
7282,1,1690176,1
7283,1,1690729,64
7284,1,1692337,21
7285,1,1693161,51
7286,1,1693278,48
7287,1,1693314,0
7289,1,1693992,15
7288,1,1694113,31
7290,1,1694444,15
7291,1,1698800,58
7292,1,1699314,49
7293,1,1699386,13
7294,1,1699562,0
7295,1,1699636,16
7296,1,1700081,0
7297,1,1701067,13
7298,1,1701128,13
7299,1,1701967,8
7300,1,1702118,25
7301,1,1702331,13
7302,1,1702788,49
7303,1,1702854,8
7306,1,1702953,16
7305,1,1702994,40
7304,1,1703170,15
7307,1,1703550,64
7308,1,1703604,58
7309,1,1704280,14
7310,1,1704347,63
7311,1,1704493,49
7312,1,1704705,14
7313,1,1704872,13
7314,1,1705187,1
7315,1,1705221,60
7316,1,1705351,14
7318,1,1706386,45
7317,1,1706422,16
7319,1,1706800,27
7320,1,1707180,4
7323,1,1707435,13
7322,1,1707502,65
7321,1,1707596,45
7324,1,1707717,8
7325,1,1707896,31
7328,1,1708217,9
7326,1,1708235,26
7327,1,1708279,8
7329,1,1708902,0
7330,1,1709054,8
7331,1,1709209,14
7335,1,1709209,14
7333,1,1709213,31
7332,1,1709423,14
7334,1,1709423,14
7336,1,1709600,0
7337,1,1709780,32
7338,1,1710005,63
7339,1,1710082,30
7340,1,1710085,30
7341,1,1710194,51
7342,1,1710807,41
7346,1,1711057,32
7343,1,1711089,44
7345,1,1711211,8
7344,1,1711260,51
7347,1,1711300,30
7348,1,1711408,2
7349,1,1712402,55
7350,1,1712520,26
7351,1,1712665,10
7354,1,1712896,63
7352,1,1712979,30
7353,1,1713027,30
7357,1,1713778,55
7355,1,1713831,6
7356,1,1713943,41
7360,1,1714066,65
7358,1,1714100,36
7361,1,1714253,65
7359,1,1714277,46
7362,1,1714620,37
7364,1,1715512,49
7363,1,1715798,49
7365,1,1715846,4
7368,1,1716199,49
7367,1,1716229,41
7366,1,1716259,36
7369,1,1716530,31
7370,1,1716906,53
7371,1,1717018,0
7372,1,1717461,49
7373,1,1717906,58
7374,1,1718019,59
7375,1,1718069,0
7376,1,1718615,31
7379,1,1718863,2
7378,1,1718900,9
7377,1,1718943,30
7380,1,1718963,41
7381,1,1718982,31
7382,1,1719330,29
7385,1,1719503,30
7383,1,1719678,0
7384,1,1719694,0
7387,1,1719744,51
7386,1,1719764,31
7388,1,1720523,41
7389,1,1721192,3
7391,1,1721275,0
7394,1,1721297,14
7393,1,1721421,14
7390,1,1721438,30
7392,1,1721488,49
7398,1,1721488,10
7396,1,1721648,23
7395,1,1721705,60
7397,1,1721774,57
7401,1,1721902,49
7399,1,1721957,10
7400,1,1722024,60
7402,1,1722339,16
7405,1,1722842,38
7404,1,1722877,41
7403,1,1722904,14
7406,1,1722951,8
7407,1,1723114,8
7408,1,1723363,15
7409,1,1723470,4
7411,1,1723957,9
7410,1,1724108,63
7412,1,1724379,55
7415,1,1724551,0
7421,1,1724551,0
7414,1,1724591,37
7413,1,1724682,13
7418,1,1725114,8
7417,1,1725187,55
7422,1,1725219,4
7416,1,1725291,51
7419,1,1725301,44
7420,1,1725341,30
7426,1,1725366,40
7424,1,1725435,32
7425,1,1725644,41
7423,1,1725681,9
7427,1,1725707,8
7428,1,1725867,6
7430,1,1726080,53
7429,1,1726111,26
7431,1,1726445,13
7432,1,1726632,56
7433,1,1727123,54
7434,1,1727165,3
7436,1,1727284,48
7435,1,1727409,45
7439,1,1727538,48
7438,1,1727687,4
7440,1,1727694,16
7437,1,1727758,31
7441,1,1728037,13
7442,1,1728386,9
7443,1,1728417,31
7444,1,1728697,56
7445,1,1728759,0
7447,1,1730017,41
7446,1,1730151,8
7448,1,1730471,31
7449,1,1730649,47
7451,1,1731355,41
7450,1,1731367,51
7452,1,1731412,40
7454,1,1731483,8
7453,1,1731529,41
7455,1,1731552,23
7456,1,1731943,58
7457,1,1732435,3
7458,1,1732641,3
7463,1,1732663,13
7459,1,1732673,13
7461,1,1732693,43
7462,1,1732774,41
7460,1,1732869,31
7464,1,1733021,59
7465,1,1733372,64
7466,1,1733534,14
7467,1,1733575,14
7468,1,1734032,41
7469,1,1734061,63
7470,1,1734157,3
7471,1,1734669,15
7472,1,1734951,32
7473,1,1735168,13
7474,1,1735369,49
7475,1,1735516,19
7477,1,1735813,30
7476,1,1735831,13
7478,1,1735840,30
7479,1,1735985,0
7480,1,1736043,15
7481,1,1736047,4
7482,1,1736202,30
7486,1,1736234,24
7483,1,1736237,4
7484,1,1736318,49
7485,1,1736358,9
7488,1,1736560,0
7487,1,1736585,30
7489,1,1736801,59
7490,1,1736868,63
7492,1,1737349,30
7491,1,1737376,29
7493,1,1737561,59
7502,1,1737612,30
7496,1,1737769,30
7494,1,1737858,32
7495,1,1737945,9
7497,1,1738048,40
7500,1,1738452,33
7501,1,1738473,26
7499,1,1738475,49
7498,1,1738560,40
7503,1,1738775,19
7504,1,1739048,26
7505,1,1739169,27
7506,1,1739177,27
7507,1,1739213,27
7509,1,1739390,9
7508,1,1739468,19
7510,1,1739499,6
7511,1,1739779,15
7513,1,1739941,52
7512,1,1740025,65
7514,1,1740661,24
7515,1,1741299,25
7516,1,1741512,30
7517,1,1741513,44
7518,1,1741807,56
7520,1,1742077,30
7519,1,1742094,0
7522,1,1742220,19
7524,1,1742424,41
7521,1,1742439,31
7523,1,1742449,15
7525,1,1742906,27
7528,1,1743045,64
7527,1,1743072,30
7526,1,1743080,30
7529,1,1743250,49
7530,1,1743621,40
7531,1,1743902,40
7532,1,1744026,40
7533,1,1744271,3
7534,1,1744553,26
7536,1,1744734,0
7535,1,1744831,0
7537,1,1744897,30
7541,1,1744897,30
7538,1,1745009,30
7542,1,1745009,30
7539,1,1745183,30
7540,1,1745183,30
7543,1,1745472,26
7544,1,1745648,4
7545,1,1745994,40
7546,1,1746206,40
7547,1,1746350,31
7548,1,1746692,49
7549,1,1747078,31
7550,1,1747222,16
7556,1,1747323,4
7551,1,1747323,4
7552,1,1747643,6
7553,1,1747658,29
7555,1,1747912,15
7554,1,1747954,41
7557,1,1748334,52
7558,1,1748982,32
7559,1,1749107,48
7560,1,1749149,0
7563,1,1749149,0
7561,1,1749629,0
7562,1,1749939,49
7564,1,1750023,48
7566,1,1750706,40
7565,1,1750799,31
7567,1,1751106,50
7568,1,1751327,60
7569,1,1751506,13
7570,1,1752157,44
7572,1,1752157,31
7571,1,1752591,8
7574,1,1754256,32
7575,1,1754378,0
7573,1,1754455,2
7577,1,1754535,8
7576,1,1754664,0
7578,1,1755383,24
7579,1,1755391,24
7580,1,1755409,24
7581,1,1755424,43
7582,1,1755766,3
7584,1,1755824,59
7583,1,1755988,0
7585,1,1756319,29
7586,1,1756610,26
7587,1,1756886,31
7589,1,1756940,29
7590,1,1757039,60
7588,1,1757129,0
7592,1,1757524,15
7591,1,1757702,56
7593,1,1758088,8
7594,1,1758583,11
7595,1,1758770,41
7596,1,1760150,8
7597,1,1761660,41
7598,1,1762048,51
7599,1,1762988,14
7602,1,1763278,30
7601,1,1763310,30
7600,1,1763398,29
7603,1,1764438,23
7605,1,1764803,10
7604,1,1764894,52
7607,1,1767713,45
7606,1,1767818,49
7608,1,1768298,32
7610,1,1768734,0
7609,1,1768742,0
7611,1,1769582,16
7612,1,1770374,67
7613,1,1770550,56
7615,1,1771257,56
7614,1,1771266,56
7616,1,1772952,6
7617,1,1772980,19
7618,1,1774840,14
7619,1,1775230,32
7620,1,1776151,30
7622,1,1776604,0
7621,1,1776643,56
7623,1,1777074,63
7624,1,1777668,29
7625,1,1778813,0
7627,1,1779410,4
7626,1,1779440,60
7628,1,1781560,59
7629,1,1782636,56
7630,1,1782991,64
7631,1,1783734,21
7633,1,1784295,49
7632,1,1784350,8
7634,1,1784932,49
7635,1,1785884,26
7636,1,1786078,3
7637,1,1786197,13
7638,1,1787006,63
7639,1,1787568,30
7641,1,1788123,21
7640,1,1788242,21
7643,1,1789111,63
7642,1,1789147,40
7645,1,1789356,4
7644,1,1789464,40
7646,1,1790324,54
7648,1,1791228,59
7647,1,1791266,49
7649,1,1791431,49
7650,1,1791459,49
7651,1,1791637,0
7654,1,1791637,0
7652,1,1791872,40
7653,1,1792695,40
7656,1,1792932,8
7655,1,1792983,9
7658,1,1793415,31
7659,1,1793471,0
7657,1,1793471,49
7660,1,1793856,0
7661,1,1794158,49
7662,1,1794552,8
7663,1,1794812,16
7664,1,1795428,50
7665,1,1795677,27
7667,1,1795781,21
7666,1,1795816,49
7668,1,1795871,30
7673,1,1796436,49
7669,1,1796436,49
7670,1,1796473,26
7671,1,1796511,14
7674,1,1796840,49
7672,1,1796992,42
7675,1,1797481,62
7676,1,1797516,63
7677,1,1797639,26
7679,1,1797859,4
7678,1,1797911,8
7680,1,1798212,16
7681,1,1798457,20
7682,1,1798457,20
7683,1,1798889,49
7684,1,1799017,40
7687,1,1799044,6
7686,1,1799076,13
7685,1,1799112,30
7689,1,1799242,34
7688,1,1799294,14
7690,1,1799560,8
7691,1,1799798,9
7692,1,1800183,59
7693,1,1800402,28
7695,1,1800685,13
7694,1,1800707,21
7696,1,1801052,51
7698,1,1801090,3
7697,1,1801125,55
7700,1,1801322,59
7699,1,1801331,40
7701,1,1801338,31
7703,1,1801638,30
7702,1,1801819,0
7704,1,1802783,54
7705,1,1802946,14
7706,1,1803029,64
7707,1,1803158,32
7709,1,1803216,6
7708,1,1803307,8
7710,1,1803351,59
7711,1,1803413,20
7712,1,1803442,0
7713,1,1803700,29
7715,1,1804063,37
7714,1,1804263,0
7716,1,1804711,7
7717,1,1804837,4
7720,1,1805573,13
7721,1,1805646,0
7719,1,1805686,9
7718,1,1805742,13
7722,1,1806006,26
7723,1,1806203,6
7724,1,1806387,60
7725,1,1806574,14
7727,1,1806733,31
7726,1,1806800,7
7728,1,1807708,13
7729,1,1807816,60
7730,1,1807977,13
7733,1,1808217,8
7731,1,1808243,32
7732,1,1808288,8
7734,1,1808558,49
7735,1,1808870,8
7736,1,1809167,32
7737,1,1809303,64
7738,1,1809467,17
7739,1,1809610,46
7740,1,1809641,63
7742,1,1809785,49
7741,1,1809801,13
7744,1,1809913,0
7743,1,1809938,8
7746,1,1810086,37
7745,1,1810131,65
7748,1,1810131,40
7747,1,1810163,21
7749,1,1811305,32
7750,1,1811921,39
7751,1,1812121,37
7752,1,1812259,45
7753,1,1812650,14
7754,1,1812884,0
7755,1,1813567,50
7757,1,1813604,4
7756,1,1813672,4
7758,1,1813791,13
7760,1,1814544,14
7761,1,1814602,37
7759,1,1814636,14
7762,1,1814652,37
7763,1,1814747,63
7764,1,1815098,29
7765,1,1815291,41
7766,1,1815353,13
7767,1,1815666,65
7768,1,1815698,31
7771,1,1816631,4
7769,1,1816650,31
7770,1,1816676,64
7772,1,1817159,49
7773,1,1817400,30
7775,1,1817734,17
7774,1,1817777,13
7776,1,1817810,21
7777,1,1818271,30
7778,1,1818310,63
7780,1,1818386,4
7779,1,1818599,49
7781,1,1818604,32
7782,1,1819274,27
7784,1,1819709,6
7783,1,1819772,41
7785,1,1819823,30
7787,1,1819967,59
7786,1,1820034,41
7788,1,1820227,14
7789,1,1820306,14
7791,1,1820710,16
7790,1,1820732,63
7792,1,1820876,21
7793,1,1820923,0
7794,1,1821023,58
7801,1,1821023,58
7796,1,1821287,40
7795,1,1821299,40
7797,1,1821326,40
7798,1,1821671,30
7799,1,1821761,30
7800,1,1821967,1
7802,1,1822386,15
7804,1,1822902,0
7803,1,1822991,0
7805,1,1823454,49
7806,1,1823571,4
7807,1,1823825,41
7808,1,1823886,58
7809,1,1824030,40
7810,1,1824138,58
7811,1,1824211,9
7814,1,1824491,49
7812,1,1824512,0
7813,1,1824587,3
7815,1,1824758,49
7816,1,1824978,63
7817,1,1825181,44
7818,1,1825309,63
7819,1,1825545,19
7820,1,1825639,21
7821,1,1825739,37
7822,1,1825938,0
7823,1,1826208,37
7826,1,1826574,45
7825,1,1826617,49
7824,1,1826777,60
7827,1,1826825,60
7828,1,1826938,37
7829,1,1827110,22
7831,1,1827810,13
7830,1,1827932,41
7832,1,1828310,66
7834,1,1829006,27
7833,1,1829099,21
7835,1,1829787,52
7836,1,1830091,30
7837,1,1830150,30
7839,1,1830213,0
7841,1,1830263,31
7840,1,1830311,40
7838,1,1830375,50
7842,1,1830927,0
7843,1,1831081,30
7844,1,1831381,8
7846,1,1832019,0
7845,1,1832106,13
7848,1,1832942,14
7847,1,1833052,31
7849,1,1833057,15
7850,1,1833616,21
7852,1,1834539,31
7851,1,1834584,63
7853,1,1834724,13
7854,1,1834904,8
7855,1,1835145,4
7857,1,1835618,65
7856,1,1835702,65
7858,1,1835807,8
7859,1,1835807,8
7861,1,1836552,34
7860,1,1836579,39
7864,1,1836719,64
7863,1,1836911,10
7865,1,1836916,4
7862,1,1836996,32
7866,1,1837010,19
7868,1,1837170,8
7867,1,1837210,49
7869,1,1837543,21
7872,1,1838246,62
7870,1,1838314,13
7871,1,1838435,7
7873,1,1838738,13
7874,1,1839273,40
7875,1,1839416,4
7876,1,1839901,39
7877,1,1840006,4
7879,1,1840202,8
7878,1,1840235,8
7881,1,1840781,49
7880,1,1840834,49
7883,1,1841023,26
7882,1,1841069,32
7884,1,1841714,0
7885,1,1842217,9
7886,1,1842383,59
7887,1,1842967,13
7888,1,1843212,45
7891,1,1843394,37
7890,1,1843447,37
7889,1,1843499,29
7892,1,1843893,29
7894,1,1844268,50
7893,1,1844457,15
7896,1,1844998,31
7895,1,1845039,16
7901,1,1845061,27
7898,1,1845239,49
7897,1,1845389,0
7900,1,1845547,27
7899,1,1845601,0
7903,1,1845885,31
7902,1,1845980,31
7906,1,1846386,20
7904,1,1846564,0
7905,1,1846951,20
7907,1,1847135,65
7910,1,1847605,49
7909,1,1847638,13
7908,1,1847681,61
7911,1,1848647,8
7912,1,1848924,15
7913,1,1849282,39
7914,1,1849569,30
7920,1,1849601,29
7919,1,1849633,32
7916,1,1849657,9
7917,1,1849729,43
7921,1,1849780,43
7918,1,1849791,11
7915,1,1849867,50
7922,1,1850323,58
7923,1,1850766,14
7924,1,1850897,43
7926,1,1850898,32
7925,1,1851084,11
7927,1,1851177,37
7928,1,1851179,15
7929,1,1851549,11
7930,1,1851857,49
7931,1,1852015,0
7932,1,1852458,32
7933,1,1852719,10
7934,1,1854539,15
7936,1,1854825,29
7937,1,1854909,8
7935,1,1854985,30
7940,1,1855042,32
7938,1,1855139,32
7939,1,1855170,0
7941,1,1855378,19
7942,1,1855604,61
7943,1,1855750,60
7944,1,1855795,43
7945,1,1856053,1
7946,1,1856192,52
7947,1,1856376,57
7948,1,1856491,21
7950,1,1857432,32
7949,1,1857688,8
7951,1,1857886,64
7952,1,1858122,26
7953,1,1858533,49
7954,1,1859241,20
7955,1,1859718,0
7956,1,1860119,49
7957,1,1860960,54
7958,1,1862322,14
7959,1,1862413,59
7960,1,1863312,12
7961,1,1864292,8
7962,1,1865107,30
7963,1,1866094,13
7965,1,1867414,60
7964,1,1867449,59
7966,1,1868752,0
7967,1,1870389,30
7968,1,1870570,40
7969,1,1871155,59
7970,1,1871242,51
7971,1,1871618,65
7972,1,1873649,47
7973,1,1873828,10
7974,1,1874004,34
7975,1,1874806,19
7976,1,1875569,55
7977,1,1875637,40
7978,1,1876200,59
7979,1,1876419,9
7980,1,1877196,65
7981,1,1877415,30
7982,1,1878372,16
7983,1,1878408,31
7984,1,1878464,8
7985,1,1878732,32
7986,1,1879121,0
7987,1,1879799,8
7988,1,1880246,29
7989,1,1880728,6
7990,1,1880882,64
7991,1,1881151,54
7992,1,1883441,60
7994,1,1883514,13
7993,1,1883606,30
7996,1,1883938,37
7995,1,1884039,13
7997,1,1884532,13
7998,1,1884764,59
7999,1,1884821,15
8000,1,1885207,62
8002,1,1885430,0
8001,1,1885502,55
8003,1,1885617,30
8005,1,1885925,65
8004,1,1886184,32
